Time Phase,Cycle Time,Current_J0,Current_J1,Current_J2,Current_J3,Current_J4,Current_J5,Current_Direction_J0,Current_Direction_J1,Current_Direction_J2,Current_Direction_J3,Current_Direction_J4,Current_Direction_J5,Speed_J0,Speed_J1,Speed_J2,Speed_J3,Speed_J4,Speed_J5,Speed_Direction_J0,Speed_Direction_J1,Speed_Direction_J2,Speed_Direction_J3,Speed_Direction_J4,Speed_Direction_J5,Temperature_T0,Temperature_J1,Temperature_J2,Temperature_J3,Temperature_J4,Temperature_J5,Average Temperature,Gradient Temperature,Load Imbalance,Robot Protective Stop,Grip Lost,Tool Current
2.344704405950049,29,0.863263487815856,1.70742118358612,1.46981596946716,0.0608623810112476,0.249615430831909,0.058918684720993,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.101997584104537,0.0321432687342166,0.0385829806327819,0.378650933504104,0.0,0.507162690162658,1.0,-1.0,-1.0,1.0,0.0,-1.0,33.8125,36.3125,36.75,39.8125,41.375,40.4375,38.083333333333336,7.5625,2.2429128582685443,0.0,0,0.0825595259666442
2.344777128002216,29,0.0357577130198478,1.78410589694976,1.57304286956787,0.481131017208099,0.0655656829476356,0.0093730110675096,-1.0,-1.0,-1.0,-1.0,1.0,1.0,6.87015490257181e-05,9.70414548646658e-05,0.0005898112431168,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,33.8125,36.375,36.75,39.75,41.3125,40.5,38.083333333333336,7.5,2.696495699368149,0.0,0,0.0840048789978027
2.3448498500543806,29,0.0055325608700513,1.74165403842926,1.0008749961853,0.683969259262085,0.0239328667521476,0.14493316411972,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0002775841858237,0.004407790955156,0.0036815821658819,2.12881573702361e-07,0.0002907387097366,0.0004761057498399,-1.0,1.0,-1.0,1.0,1.0,-1.0,33.8125,36.375,36.75,39.75,41.375,40.5,38.09375,7.5625,2.8928150947498903,0.0,0,0.0863787531852722
2.3449225721065474,29,0.10745732486248,1.55702662467956,0.738848030567169,0.641828477382659,0.100189119577407,0.0134370988234877,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.38389713999483e-39,7.73682331782765e-05,0.0,0.0,0.0,0.0,-1.0,1.0,33.8125,36.3125,36.75,39.8125,41.375,40.4375,38.083333333333336,7.5625,2.931991965718565,0.0,0,0.467703223228454
2.344995294158714,29,0.16465938091278,1.56472373008728,0.710759401321411,0.446110248565673,0.570845544338226,0.0722178667783737,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0007670897175557,0.0003622182703111,0.0004009913536719,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,33.8125,36.375,36.75,39.8125,41.375,40.5,38.10416666666666,7.5625,2.537328690155091,0.0,0,0.488072156906127
2.345068016210881,29,0.511714994907379,3.59317445755004,2.22534871101379,0.272549211978912,0.0969996303319931,0.203445076942443,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.281796336174011,0.0005844760453328,0.0459928102791309,0.975684463977813,0.0368756242096424,0.844222724437713,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,33.8125,36.375,36.75,39.8125,41.375,40.5,38.10416666666666,7.5625,3.038728629130645,0.0,0,0.0923229455947876
2.345140738263048,29,2.11201310157775,3.32654905319213,2.18564701080322,0.272549211978912,1.15131092071533,0.0363646149635314,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0136121260002255,0.00253611872904,0.0459928102791309,0.595391511917114,0.0004133757320232,0.662448704242706,1.0,-1.0,-1.0,-1.0,-1.0,1.0,33.8125,36.375,36.75,39.8125,41.375,40.5,38.10416666666666,7.5625,2.1730695404828677,0.0,0,0.0838326215744018
2.3452134603152146,29,0.576847791671752,2.26572036743164,1.12552082538604,0.772300720214843,1.11012411117553,0.230439230799675,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.215091779828071,0.009664655663073,0.0012557589216157,0.524331033229827,0.106739424169063,0.204127579927444,1.0,1.0,1.0,-1.0,-1.0,1.0,33.8125,36.3125,36.75,39.8125,41.3125,40.5,38.083333333333336,7.5,2.0081863362618817,0.0,0,0.0813726782798767
2.3452861823673814,29,0.166292533278465,2.86090111732482,1.08170068264007,0.804527878761291,0.0677477717399597,0.0997617617249488,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0015676480252295,0.000136236383696,0.0001528455613879,0.0030079917050898,0.0,0.0005513333599083,-1.0,1.0,-1.0,-1.0,0.0,-1.0,33.8125,36.375,36.8125,39.8125,41.375,40.5,38.114583333333336,7.5625,3.2983950411166933,0.0,0,0.190769672393798
2.3453589044195464,29,0.13647437095642,2.64668488502502,0.829856514930725,0.380388289690017,0.124583467841148,0.165304124355316,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.342596143484115,0.0002638927835505,0.0029567524325102,0.260771185159683,0.0123546728864312,0.0756627768278122,-1.0,1.0,-1.0,1.0,1.0,1.0,33.8125,36.375,36.75,39.8125,41.3125,40.5,38.09375,7.5,3.532939087445933,0.0,0,0.0795062184333801
2.345431626471713,29,0.192099690437316,2.67681169509887,0.962549030780792,0.374667197465896,0.0797209441661834,0.080605149269104,-1.0,-1.0,-1.0,-1.0,1.0,1.0,4.99758898513391e-05,0.0,0.0,0.0003776718804147,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,33.8125,36.3125,36.8125,39.8125,41.375,40.5,38.10416666666666,7.5625,3.568695685433856,0.0,0,0.0920645594596862
2.34550434852388,29,0.134045615792274,2.43893408775329,1.00007820129394,0.479764193296432,0.059480931609869,0.0649055168032646,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8125,36.3125,36.75,39.8125,41.3125,40.5,38.083333333333336,7.5,3.4177654234321144,0.0,0,0.082559585571289
2.345577070576045,24,0.179791688919067,1.84555518627166,1.76621437072753,0.871876895427703,0.0908670276403427,0.183690845966339,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0004477845504879,0.0107425637543201,0.417122900485992,0.0233521219342947,0.291461527347564,0.0,-1.0,1.0,-1.0,-1.0,-1.0,33.875,36.375,36.75,39.8125,41.375,40.5,38.114583333333336,7.5,2.1320650968344035,0.0,0,0.0806930661201477
2.345649792628212,24,0.250752657651901,2.35616064071655,0.982819974422454,0.44398346543312,0.830470204353332,0.183690845966339,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0001259559940081,0.0044226166792213,5.98358019487932e-05,6.84629776515066e-05,0.0029796834569424,5.61127490072976e-05,-1.0,-1.0,1.0,1.0,-1.0,1.0,33.8125,36.375,36.8125,39.875,41.375,40.5,38.125,7.5625,2.582237390549383,0.0,0,0.492570996284484
2.345722514680378,24,2.37892985343933,2.09023904800415,0.846898734569549,0.44398346543312,0.830470204353332,0.0439043976366519,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.123159624636173,0.134188428521156,5.98358019487932e-05,0.411353379487991,0.0001963421673281,0.509922504425048,1.0,1.0,1.0,1.0,1.0,-1.0,33.8125,36.3125,36.8125,39.875,41.375,40.5,38.114583333333336,7.5625,2.1117355685451216,0.0,0,0.0827319025993347
2.3457952367325454,24,0.404764413833618,2.09023904800415,1.81917095184326,1.56418740749359,0.624380886554718,0.176091894507408,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0271330680698156,0.0994677990674972,0.0558847486972808,0.296381950378417,0.0124262748286128,0.379096150398254,-1.0,-1.0,1.0,-1.0,1.0,1.0,33.875,36.3125,36.8125,39.8125,41.375,40.5,38.114583333333336,7.5,1.7195938520672696,0.0,0,0.0946106314659118
2.345867958784712,24,0.168224424123764,1.76423931121826,0.606688201427459,0.426229178905487,0.0358067564666271,0.190853387117385,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.125397592782974,0.112028814852237,0.0641850084066391,0.340218245983123,0.0163334272801876,0.2437534481287,1.0,-1.0,1.0,-1.0,1.0,1.0,33.8125,36.375,36.8125,39.875,41.375,40.5,38.125,7.5625,3.248891378965848,0.0,0,0.0869722962379455
2.345940680836879,24,0.0606097504496574,2.36726331710815,1.20349240303039,0.605678677558898,0.0931207239627838,0.0493593551218509,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.000730674539227,0.0001169182287412,0.0001372602855553,3.54544572473969e-05,0.0001074695974239,0.0026697327848523,-1.0,1.0,1.0,1.0,-1.0,-1.0,33.8125,36.375,36.8125,39.8125,41.375,40.5,38.114583333333336,7.5625,3.175555848153988,0.0,0,0.184576630592346
2.346013402889044,24,0.0865390002727508,1.74201691150665,1.03852760791778,0.559961080551147,0.06063774228096,0.0642626881599426,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.38676333579891e-24,0.0,0.0,0.0,0.0,0.0,1.0,33.8125,36.375,36.8125,39.875,41.4375,40.5,38.13541666666666,7.625,2.8402114695442173,0.0,0,0.0780608654022216
2.346086124941211,24,0.0791454464197158,1.84690177440643,0.971003413200378,0.55863869190216,0.0194192081689834,0.0541781336069107,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8125,36.375,36.8125,39.875,41.375,40.5,38.125,7.5625,3.106830481570421,0.0,0,0.0926579236984252
2.3461588469933776,24,0.240519627928733,2.58969354629516,1.33753681182861,0.320848405361175,0.100016444921493,0.138905048370361,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.164823547005653,0.0020624091848731,0.0150004271417856,0.354978948831558,0.010602000169456,0.198934197425842,-1.0,1.0,-1.0,1.0,-1.0,-1.0,33.8125,36.375,36.8125,39.8125,41.375,40.5,38.114583333333336,7.5625,3.159809577230888,0.0,0,0.0889248847961425
2.3462315690455444,24,0.156244412064552,1.9323490858078,1.91700792312622,0.320667624473571,0.140802592039108,0.172708749771118,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.10214264690876,0.002153892070055,0.0162801593542099,0.500072717666626,0.0177599396556615,0.588646411895752,1.0,1.0,-1.0,1.0,-1.0,-1.0,33.875,36.375,36.8125,39.875,41.375,40.5,38.13541666666666,7.5,2.316764602065198,0.0,0,0.0882453322410583
2.346304291097709,24,0.753876626491546,1.86310696601867,0.574336349964141,0.680110991001129,0.17607694864273,0.0211471207439899,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0025972314178943,0.0026985160075128,0.0162801593542099,0.594861507415771,0.0,0.643182277679443,1.0,-1.0,-1.0,-1.0,0.0,1.0,33.875,36.375,36.8125,39.8125,41.375,40.5,38.125,7.5,2.7163175702716056,0.0,0,0.0844261646270752
2.346377013149876,24,0.33250206708908,3.31163215637207,1.0703340768814,0.395866811275482,0.141113087534904,0.189483851194381,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.244859829545021,0.0311108976602554,0.0383898578584194,0.242688909173011,0.0661255791783332,0.0164927933365106,-1.0,-1.0,-1.0,1.0,1.0,1.0,33.875,36.375,36.8125,39.875,41.375,40.5,38.13541666666666,7.5,3.4962970015052246,0.0,0,0.0863787531852722
2.346449735202043,24,0.859386801719665,1.73423469066619,1.58120465278625,0.0948367044329643,0.213169053196907,0.0479016527533531,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.100689254701137,0.0311108976602554,0.0383898578584194,0.382255405187606,6.49788959135978e-18,0.501531302928924,1.0,-1.0,-1.0,1.0,1.0,-1.0,33.875,36.3125,36.8125,39.875,41.375,40.5,38.125,7.5,2.2331920655698023,0.0,0,0.0857853293418884
2.34652245725421,24,0.0421732142567634,1.84069156646728,1.55979776382446,0.47943490743637,0.0858716517686843,0.0027909930795431,-1.0,-1.0,-1.0,-1.0,1.0,1.0,5.41909030289389e-05,0.000135456532007,0.0004106562992092,0.0,0.0,1.80371438899944e-37,1.0,1.0,-1.0,0.0,0.0,1.0,33.8125,36.375,36.8125,39.8125,41.4375,40.5625,38.13541666666666,7.625,2.749454760217064,0.0,0,0.0812865495681762
2.3465951793063766,24,0.0109382066875696,1.75624775886535,0.997390151023864,0.655742228031158,0.00557526294142,0.123039804399013,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0010902066715061,0.0010620210086926,0.0041113886982202,4.42796044808346e-05,0.0002289230469614,0.0001245485473191,1.0,1.0,-1.0,1.0,1.0,-1.0,33.875,36.375,36.8125,39.8125,41.4375,40.5625,38.145833333333336,7.5625,2.9597723474267257,0.0,0,0.087738037109375
2.3466679013585434,24,0.0700442567467689,1.58186984062194,0.752261519432067,0.634336769580841,0.10121701657772,0.0150940418243408,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,5.49768301425501e-05,3.0522468233429297e-12,0.0,0.0,0.0,0.0,-1.0,1.0,33.8125,36.375,36.8125,39.875,41.4375,40.5,38.13541666666666,7.625,2.979772071977291,0.0,0,0.504535853862762
2.3467406234107084,24,0.076042003929615,1.70266258716583,1.08143007755279,0.807860255241394,0.0129440072923898,0.123807802796363,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0147942434996366,0.0059548034332692,0.0205324050039052,0.0011741771595552,0.0056557222269475,0.0,1.0,1.0,-1.0,1.0,-1.0,33.875,36.375,36.75,39.875,41.375,40.5625,38.13541666666666,7.5,2.664648185042176,0.0,0,0.212411642074584
2.3468133454628752,24,0.0530785024166107,1.70266258716583,1.08143007755279,1.39948225021362,0.332341611385345,0.14582048356533,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0439128205180168,0.0169848632067441,0.0392424613237381,0.0205324050039052,0.0418035201728343,0.0056557222269475,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.8125,36.375,36.75,39.875,41.4375,40.5,38.125,7.625,2.0992347383849324,0.0,0,0.080606997013092
2.346886067515042,24,0.353357970714569,2.71391177177429,0.836889386177063,0.382443368434906,0.572510778903961,0.0921310558915138,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0074383481405675,0.102642454206943,0.0392424613237381,0.502222180366516,0.0006425480823963,0.712001740932464,1.0,1.0,-1.0,-1.0,-1.0,1.0,33.875,36.375,36.8125,39.875,41.4375,40.5,38.145833333333336,7.5625,3.1771173549158864,0.0,0,0.0902841091156005
2.346958789567209,24,0.0431260727345943,2.60909295082092,1.34322845935821,1.39840817451477,0.472517788410186,0.26999807357788,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.192297920584678,0.0268738325685262,0.0175204128026962,0.380082547664642,0.0834252387285232,0.105715833604335,1.0,-1.0,1.0,-1.0,-1.0,1.0,33.875,36.375,36.8125,39.8125,41.4375,40.5625,38.145833333333336,7.5625,2.5089421688049574,0.0,0,0.0845984816551208
2.347031511619374,24,0.0141445249319076,2.74465227127075,1.34552001953125,0.73918205499649,0.0244867876172065,0.0120300818234682,1.0,-1.0,-1.0,-1.0,1.0,-1.0,6.54021059744991e-05,0.0001448058173991,4.79604095744434e-05,5.74969890294596e-05,0.0002230029203929,0.0042171860113739,-1.0,1.0,1.0,-1.0,1.0,-1.0,33.875,36.375,36.8125,39.8125,41.4375,40.5625,38.145833333333336,7.5625,3.359770543713231,0.0,0,0.179225981235504
2.3471042336715406,24,0.286372125148773,2.72221112251281,0.764859795570373,0.304439634084701,0.117611542344093,0.129389941692352,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.211976677179336,0.0014343017246574,0.0097495755180716,0.204457089304924,0.0072643333114683,0.0295969489961862,-1.0,1.0,-1.0,1.0,1.0,1.0,33.8125,36.375,36.8125,39.875,41.375,40.5,38.125,7.5625,3.613414116535085,0.0,0,0.0818800330162048
2.3471769557237074,24,0.215825825929641,2.5958776473999,0.965489745140075,0.413719415664672,0.0332457423210144,0.100389793515205,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,8.31117504276335e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.875,36.375,36.8125,39.875,41.4375,40.5625,38.15625,7.5625,3.5554677219789586,0.0,0,0.0818800330162048
2.3472496777758742,24,0.179564923048019,2.34497261047363,1.02320897579193,0.465485155582428,0.0095772463828325,0.0717535465955734,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8125,36.375,36.8125,39.875,41.4375,40.5,38.13541666666666,7.625,3.422190363123426,0.0,0,0.0845122337341308
2.347322399828041,25,0.101014047861099,1.80790209770202,1.27877843379974,0.700438678264617,0.123622789978981,0.146464943885803,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0007664401782676,0.0170164108276367,0.242548316717147,0.0137805324047803,0.237859785556793,0.0,-1.0,1.0,-1.0,-1.0,-1.0,33.8125,36.375,36.8125,39.875,41.4375,40.5,38.13541666666666,7.625,2.462911018918747,0.0,0,0.0818800330162048
2.347395121880208,25,0.0966242402791976,2.35179662704467,0.973859310150146,0.373312979936599,0.262809544801712,0.344774276018142,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.55709440656937e-05,0.0008957388927228,0.0008589799399487,0.000929316971451,0.0003213467425666,0.0002017552324105,-1.0,-1.0,-1.0,1.0,-1.0,1.0,33.875,36.375,36.8125,39.875,41.4375,40.5,38.145833333333336,7.5625,3.0730162306650324,0.0,0,0.488072216510772
2.347467843932373,25,1.14308011531829,2.05833959579467,1.67001748085021,0.302909672260284,0.262809544801712,0.0695892572402954,1.0,-1.0,-1.0,1.0,-1.0,1.0,0.119590893387794,0.0202499702572822,0.0008589799399487,0.442893385887146,8.16913234302774e-06,0.484517365694046,1.0,1.0,-1.0,1.0,-1.0,-1.0,33.8125,36.375,36.8125,39.875,41.4375,40.5,38.13541666666666,7.625,2.166888168528505,0.0,0,0.0819661617279052
2.34754056598454,25,0.618215680122375,2.05833959579467,1.77498078346252,1.53009033203125,1.42062592506408,0.219220846891403,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0828567817807197,0.0740854442119598,0.001058566966094,0.384780585765838,0.0151790352538228,0.404083639383316,-1.0,1.0,-1.0,-1.0,1.0,1.0,33.875,36.375,36.8125,39.875,41.4375,40.5,38.145833333333336,7.5625,1.4478450893797707,0.0,0,0.0857853293418884
2.3476132880367064,25,0.561567664146423,2.44636106491088,1.35647940635681,1.44424366950988,1.04852306842803,0.18662816286087,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.106233142316341,0.123892173171043,0.0591126419603824,0.28786090016365,0.013829356059432,0.148871809244155,1.0,-1.0,1.0,-1.0,1.0,1.0,33.875,36.375,36.8125,39.875,41.4375,40.5,38.145833333333336,7.5625,1.9248689014435796,0.0,0,0.0877379775047302
2.3476860100888715,25,0.191614180803298,2.62011313438415,1.3987329006195,0.883571147918701,0.185007363557815,0.14459966123104,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0020471087191253,0.0091071650385856,0.0021767280995845,0.0119810048490762,0.0001164808345492,0.00751757575199,-1.0,1.0,-1.0,-1.0,1.0,-1.0,33.8125,36.4375,36.8125,39.875,41.4375,40.5625,38.15625,7.625,2.7385824376441907,0.0,0,0.203500211238861
2.3477587321410383,25,0.0563807263970375,1.72450017929077,0.89188015460968,0.599974155426025,0.0451243966817855,0.0438921377062797,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.40867769005126e-06,2.4933095119195e-05,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,33.875,36.375,36.875,39.875,41.4375,40.5625,38.16666666666666,7.5625,2.9995219751643654,0.0,0,0.0812004208564758
2.347831454193205,25,0.0215346422046422,1.8234132528305,0.931556344032287,0.583336949348449,0.0496770739555358,0.013639859855175,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8125,36.4375,36.875,39.875,41.4375,40.5625,38.16666666666666,7.625,3.1721118248516547,0.0,0,0.0819661617279052
2.347904176245372,25,0.113382652401924,2.61004614830017,1.51306545734405,0.258131861686706,0.176786139607429,0.152613371610641,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.158735513687133,0.0030277445912361,0.0301066953688859,0.313834279775619,0.0092661986127495,0.16392707824707,-1.0,1.0,-1.0,1.0,-1.0,-1.0,33.875,36.375,36.875,39.875,41.4375,40.5,38.15625,7.5625,3.1052863565396525,0.0,0,0.0831531286239624
2.347976898297538,25,0.203590393066406,1.68462359905242,1.75291979312896,0.196467548608779,0.215050518512725,0.187618285417556,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0763377547264099,0.0041564842686057,0.029178449884057,0.507844686508178,0.0180266853421926,0.611130595207214,1.0,1.0,-1.0,1.0,-1.0,-1.0,33.875,36.4375,36.8125,39.875,41.4375,40.5625,38.16666666666666,7.5625,2.214908187705785,0.0,0,0.083239197731018
2.348049620349705,25,1.14805781841278,1.93723344802856,0.654318392276763,0.731536149978637,0.0865746065974235,0.0443378910422325,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0002707896055653,0.0013813320547342,0.029178449884057,0.59842175245285,5.39753607383463e-26,0.64432817697525,1.0,1.0,-1.0,-1.0,1.0,1.0,33.875,36.4375,36.875,39.875,41.4375,40.5625,38.177083333333336,7.5625,2.4678899279221294,0.0,0,0.0914710164070129
2.3481223424018705,25,0.23698541522026,3.07996296882629,0.986169755458831,0.217523247003555,0.218599423766136,0.189883843064308,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.398308217525482,0.0709579288959503,0.0495727024972438,0.418550938367843,0.111543469130992,0.0054374136961996,-1.0,-1.0,-1.0,1.0,1.0,1.0,33.875,36.4375,36.8125,39.875,41.4375,40.5625,38.16666666666666,7.5625,3.517962310574571,0.0,0,0.0870583653450012
2.3481950644540373,25,0.406657874584198,1.67958068847656,1.49383664131164,0.0444001369178295,0.171318382024765,0.0333912447094917,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.10116109997034,0.137247025966644,0.0495727024972438,0.379832208156585,5.42295892955735e-05,0.493563503026962,1.0,1.0,-1.0,1.0,-1.0,-1.0,33.875,36.375,36.875,39.875,41.4375,40.5625,38.16666666666666,7.5625,2.5794357663787983,0.0,0,0.0914709568023681
2.348267786506204,25,0.0566911213099956,1.78647482395172,1.59749031066894,0.478869557380676,0.076663002371788,0.0008718383032828,-1.0,-1.0,-1.0,-1.0,1.0,1.0,8.15116291050799e-05,3.6979548895033e-05,0.0004232696956023,5.26431649632286e-05,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,33.875,36.375,36.875,39.875,41.4375,40.5625,38.16666666666666,7.5625,2.6803741152152827,0.0,0,0.0788266062736511
2.348340508558371,25,0.15783268213272,1.76202237606048,0.865160703659057,0.816400110721588,0.191665053367614,0.149118766188621,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0837908387184143,0.0187096707522869,0.0205715131014585,0.175274342298507,0.0044733732938766,0.0917545706033706,1.0,-1.0,1.0,-1.0,1.0,1.0,33.9375,36.4375,36.875,39.875,41.5,40.5625,38.19791666666666,7.5625,2.454827866419464,0.0,0,0.0775535702705383
2.348413230610536,25,0.0795892849564552,1.61906599998474,0.754622817039489,0.67116105556488,0.107212640345096,0.0199113972485065,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.26845536990682e-41,0.0,0.0,0.0,0.0,0.0,1.0,33.875,36.4375,36.875,39.875,41.4375,40.5625,38.177083333333336,7.5625,2.950866103651643,0.0,0,0.0901117920875549
2.3484859526627027,25,0.416560143232345,1.79118573665618,1.35392260551452,1.32432436943054,0.721382975578308,0.165772899985313,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.006625042296946,3.5536070613906197e-12,0.001193041098304,0.0001070042781066,0.0001199934849864,0.0,-1.0,-1.0,-1.0,1.0,-1.0,33.875,36.4375,36.875,39.9375,41.5,40.5625,38.19791666666666,7.625,1.689282136224162,0.0,0,0.195354640483856
2.348558674714869,25,0.53346037864685,3.09953808784484,1.81647157669067,0.0700567960739135,0.562716841697692,0.17736579477787,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.197968319058418,0.0444394424557685,0.077914573252201,1.058758020401,0.0367954634130001,0.881210625171661,-1.0,1.0,-1.0,1.0,-1.0,-1.0,33.875,36.4375,36.8125,39.9375,41.4375,40.5625,38.177083333333336,7.5625,2.903837343383219,0.0,0,0.0883314609527587
2.3486313967670363,25,0.53346037864685,3.09953808784484,1.81647157669067,0.0700567960739135,0.562716841697692,0.17736579477787,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.197968319058418,0.0444394424557685,0.077914573252201,1.058758020401,0.0367954634130001,0.881210625171661,-1.0,1.0,-1.0,1.0,-1.0,-1.0,33.875,36.4375,36.8125,39.9375,41.4375,40.5625,38.177083333333336,7.5625,2.903837343383219,0.0,0,0.0883314609527587
2.348704118819203,25,0.0126873692497611,2.65817356109619,0.218631148338317,0.392782777547836,1.17152786254882,0.0624794587492942,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0020003675017505,0.0812438577413559,0.077914573252201,0.484226882457733,0.0001340972812613,0.696013033390045,1.0,1.0,-1.0,-1.0,-1.0,1.0,33.875,36.375,36.875,39.875,41.4375,40.5625,38.16666666666666,7.5625,3.514598186546188,0.0,0,0.0928302407264709
2.34877684087137,25,0.104010701179504,2.42774415016174,1.3423843383789,1.24986946582794,0.145497679710388,0.188723549246788,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19582612812519,0.0456819236278533,0.0112839238718152,0.367347747087478,0.0835597142577171,0.119799152016639,1.0,-1.0,1.0,-1.0,-1.0,1.0,33.875,36.375,36.875,39.875,41.4375,40.5625,38.16666666666666,7.5625,2.554381363356075,0.0,0,0.0863786935806274
2.348849562923535,25,0.0260473806411027,3.03590011596679,1.4683678150177,0.735884487628936,0.125135615468025,0.0209206044673919,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0040097222663462,1.62631513376254e-05,0.0,0.0003911001258529,0.0001560226082801,0.00939950812608,-1.0,1.0,0.0,1.0,1.0,-1.0,33.875,36.4375,36.875,39.875,41.5,40.5625,38.1875,7.625,3.3423912329453898,0.0,0,0.172267258167266
2.3489222849757017,25,0.0944681912660598,2.66497755050659,0.936487436294555,0.352531909942626,0.0993964076042175,0.171060353517532,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.340274631977081,0.0003804493753705,0.0027419799007475,0.264923781156539,0.0122051201760768,0.088090106844902,-1.0,1.0,-1.0,1.0,1.0,1.0,33.875,36.4375,36.875,39.9375,41.5,40.5625,38.19791666666666,7.625,3.571043120065797,0.0,0,0.0826457738876342
2.3489950070278685,25,0.189420819282531,2.70448994636535,0.944150388240814,0.410392254590988,0.0922874957323074,0.082614004611969,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0001296941627515,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,33.875,36.4375,36.875,39.9375,41.5,40.5625,38.19791666666666,7.625,3.55640819576532,0.0,0,0.0933375358581543
2.3490677290800352,25,0.150508120656013,2.44101119041442,0.991490840911865,0.415128588676452,0.0604133307933807,0.0526581555604934,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.875,36.4375,36.8125,39.875,41.5,40.5625,38.177083333333336,7.625,3.485620393471442,0.0,0,0.0878241062164306
